Moisture Level,Raw ADC,Time in s,Time of Day,Date
NEW TEST
33.66,1089,8530,14:56:38,30/04
73.23,2369,8531,14:56:39,30/04
73.2,2368,8532,14:56:40,30/04
73.23,2369,8533,14:56:41,30/04
73.17,2367,8534,14:56:42,30/04
33.63,1088,8535,14:56:43,30/04
73.17,2367,8536,14:56:44,30/04
73.23,2369,8537,14:56:45,30/04
73.29,2371,8538,14:56:46,30/04
73.29,2371,8539,14:56:47,30/04
73.2,2368,8540,14:56:48,30/04
73.23,2369,8541,14:56:49,30/04
73.23,2369,8542,14:56:50,30/04
73.26,2370,8543,14:56:51,30/04
73.26,2370,8544,14:56:52,30/04
73.23,2369,8545,14:56:53,30/04
73.26,2370,8546,14:56:54,30/04
73.29,2371,8547,14:56:55,30/04
73.2,2368,8548,14:56:56,30/04
73.23,2369,8549,14:56:57,30/04
33.69,1090,8550,14:56:58,30/04
33.69,1090,8551,14:56:59,30/04
73.2,2368,8552,14:57:00,30/04
73.23,2369,8553,14:57:01,30/04
73.26,2370,8554,14:57:02,30/04
33.63,1088,8555,14:57:03,30/04
73.23,2369,8556,14:57:04,30/04
73.23,2369,8557,14:57:05,30/04
73.23,2369,8558,14:57:06,30/04
73.23,2369,8559,14:57:07,30/04
73.23,2369,8560,14:57:08,30/04
73.26,2370,8561,14:57:09,30/04
73.26,2370,8562,14:57:10,30/04
73.23,2369,8563,14:57:11,30/04
73.26,2370,8564,14:57:12,30/04
73.17,2367,8565,14:57:13,30/04
73.23,2369,8566,14:57:14,30/04
73.32,2372,8567,14:57:15,30/04
73.29,2371,8568,14:57:16,30/04
73.23,2369,8569,14:57:17,30/04
73.23,2369,8570,14:57:18,30/04
73.26,2370,8571,14:57:19,30/04
73.23,2369,8572,14:57:20,30/04
73.29,2371,8573,14:57:21,30/04
73.2,2368,8574,14:57:22,30/04
33.66,1089,8575,14:57:23,30/04
73.23,2369,8576,14:57:24,30/04
73.38,2374,8577,14:57:25,30/04
73.26,2370,8578,14:57:26,30/04
73.26,2370,8579,14:57:27,30/04
73.26,2370,8580,14:57:28,30/04
73.23,2369,8581,14:57:29,30/04
73.2,2368,8582,14:57:30,30/04
73.26,2370,8583,14:57:31,30/04
73.26,2370,8584,14:57:32,30/04
73.23,2369,8585,14:57:33,30/04
73.23,2369,8586,14:57:34,30/04
73.29,2371,8587,14:57:35,30/04
73.26,2370,8588,14:57:36,30/04
73.2,2368,8589,14:57:37,30/04
73.29,2371,8590,14:57:38,30/04
73.26,2370,8591,14:57:39,30/04
73.26,2370,8592,14:57:40,30/04
73.26,2370,8593,14:57:41,30/04
73.32,2372,8594,14:57:42,30/04
73.26,2370,8595,14:57:43,30/04
73.26,2370,8596,14:57:44,30/04
73.26,2370,8597,14:57:45,30/04
73.26,2370,8598,14:57:46,30/04
73.26,2370,8599,14:57:47,30/04
73.29,2371,8600,14:57:48,30/04
73.26,2370,8601,14:57:49,30/04
73.32,2372,8602,14:57:50,30/04
73.2,2368,8603,14:57:51,30/04
73.26,2370,8604,14:57:52,30/04
73.26,2370,8605,14:57:53,30/04
73.26,2370,8606,14:57:54,30/04
73.26,2370,8607,14:57:55,30/04
73.26,2370,8608,14:57:56,30/04
73.32,2372,8609,14:57:57,30/04
73.29,2371,8610,14:57:58,30/04
73.2,2368,8611,14:57:59,30/04
73.32,2372,8612,14:58:00,30/04
73.29,2371,8613,14:58:01,30/04
73.32,2372,8614,14:58:02,30/04
73.32,2372,8615,14:58:03,30/04
73.32,2372,8616,14:58:04,30/04
73.32,2372,8617,14:58:06,30/04
73.29,2371,8618,14:58:07,30/04
73.26,2370,8619,14:58:08,30/04
73.32,2372,8620,14:58:09,30/04
73.26,2370,8621,14:58:10,30/04
73.32,2372,8622,14:58:11,30/04
73.26,2370,8623,14:58:12,30/04
73.26,2370,8624,14:58:13,30/04
73.32,2372,8625,14:58:14,30/04
73.29,2371,8626,14:58:15,30/04
73.32,2372,8627,14:58:16,30/04
73.32,2372,8628,14:58:17,30/04
73.42,2375,8629,14:58:18,30/04
73.35,2373,8630,14:58:19,30/04
73.32,2372,8631,14:58:20,30/04
73.26,2370,8632,14:58:21,30/04
73.32,2372,8633,14:58:22,30/04
73.35,2373,8634,14:58:23,30/04
73.32,2372,8635,14:58:24,30/04
73.32,2372,8636,14:58:25,30/04
73.38,2374,8637,14:58:26,30/04
73.38,2374,8638,14:58:27,30/04
73.32,2372,8639,14:58:28,30/04
73.32,2372,8640,14:58:29,30/04
73.35,2373,8641,14:58:30,30/04
73.29,2371,8642,14:58:31,30/04
73.35,2373,8643,14:58:32,30/04
73.29,2371,8644,14:58:33,30/04
73.32,2372,8645,14:58:34,30/04
73.32,2372,8646,14:58:35,30/04
73.32,2372,8647,14:58:36,30/04
73.35,2373,8648,14:58:37,30/04
73.35,2373,8649,14:58:38,30/04
73.32,2372,8650,14:58:39,30/04
73.29,2371,8651,14:58:40,30/04
73.29,2371,8652,14:58:41,30/04
73.35,2373,8653,14:58:42,30/04
73.29,2371,8654,14:58:43,30/04
73.35,2373,8655,14:58:44,30/04
73.35,2373,8656,14:58:45,30/04
73.26,2370,8657,14:58:46,30/04
73.26,2370,8659,14:58:47,30/04
73.35,2373,8660,14:58:48,30/04
73.35,2373,8661,14:58:49,30/04
73.38,2374,8662,14:58:50,30/04
73.29,2371,8663,14:58:51,30/04
73.38,2374,8664,14:58:52,30/04
73.32,2372,8665,14:58:53,30/04
73.32,2372,8666,14:58:54,30/04
73.35,2373,8667,14:58:55,30/04
73.26,2370,8668,14:58:56,30/04
73.32,2372,8669,14:58:57,30/04
33.79,1093,8670,14:58:58,30/04
73.32,2372,8671,14:58:59,30/04
73.35,2373,8672,14:59:00,30/04
73.32,2372,8673,14:59:01,30/04
73.38,2374,8674,14:59:02,30/04
33.79,1093,8675,14:59:03,30/04
73.32,2372,8676,14:59:04,30/04
73.32,2372,8677,14:59:05,30/04
73.32,2372,8678,14:59:06,30/04
73.26,2370,8679,14:59:07,30/04
33.72,1091,8680,14:59:08,30/04
73.35,2373,8681,14:59:09,30/04
73.32,2372,8682,14:59:10,30/04
73.35,2373,8683,14:59:11,30/04
73.35,2373,8684,14:59:12,30/04
33.76,1092,8685,14:59:13,30/04
73.35,2373,8686,14:59:14,30/04
73.35,2373,8687,14:59:15,30/04
73.32,2372,8688,14:59:16,30/04
73.29,2371,8689,14:59:17,30/04
33.79,1093,8690,14:59:18,30/04
73.35,2373,8691,14:59:19,30/04
73.32,2372,8692,14:59:20,30/04
73.35,2373,8693,14:59:21,30/04
73.35,2373,8694,14:59:22,30/04
33.79,1093,8695,14:59:23,30/04
73.35,2373,8696,14:59:24,30/04
73.35,2373,8697,14:59:25,30/04
73.29,2371,8698,14:59:26,30/04
73.35,2373,8699,14:59:27,30/04
73.32,2372,8700,14:59:28,30/04
73.35,2373,8701,14:59:29,30/04
73.35,2373,8702,14:59:30,30/04
73.32,2372,8703,14:59:31,30/04
73.35,2373,8704,14:59:32,30/04
73.35,2373,8705,14:59:33,30/04
73.35,2373,8706,14:59:34,30/04
73.42,2375,8707,14:59:35,30/04
73.35,2373,8708,14:59:36,30/04
73.35,2373,8709,14:59:37,30/04
73.42,2375,8710,14:59:38,30/04
73.32,2372,8711,14:59:39,30/04
73.35,2373,8712,14:59:40,30/04
73.35,2373,8713,14:59:41,30/04
73.32,2372,8714,14:59:42,30/04
73.32,2372,8715,14:59:43,30/04
73.38,2374,8716,14:59:44,30/04
73.32,2372,8717,14:59:45,30/04
73.32,2372,8718,14:59:46,30/04
73.23,2369,8719,14:59:47,30/04
33.79,1093,8720,14:59:48,30/04
73.38,2374,8721,14:59:49,30/04
73.35,2373,8722,14:59:50,30/04
73.32,2372,8723,14:59:51,30/04
73.38,2374,8724,14:59:52,30/04
73.42,2375,8725,14:59:53,30/04
73.32,2372,8726,14:59:54,30/04
73.32,2372,8727,14:59:55,30/04
73.32,2372,8728,14:59:56,30/04
73.35,2373,8729,14:59:57,30/04
33.72,1091,8730,14:59:58,30/04
73.38,2374,8731,14:59:59,30/04
73.35,2373,8732,15:00:00,30/04
73.29,2371,8733,15:00:01,30/04
73.38,2374,8734,15:00:02,30/04
73.38,2374,8735,15:00:03,30/04
73.35,2373,8736,15:00:04,30/04
73.35,2373,8737,15:00:05,30/04
73.35,2373,8738,15:00:06,30/04
73.32,2372,8739,15:00:07,30/04
73.32,2372,8740,15:00:08,30/04
73.29,2371,8741,15:00:09,30/04
73.29,2371,8742,15:00:10,30/04
73.35,2373,8743,15:00:11,30/04
73.32,2372,8744,15:00:12,30/04
73.38,2374,8745,15:00:13,30/04
73.35,2373,8746,15:00:14,30/04
73.32,2372,8747,15:00:15,30/04
73.32,2372,8748,15:00:16,30/04
73.35,2373,8749,15:00:17,30/04
73.35,2373,8750,15:00:18,30/04
73.32,2372,8751,15:00:19,30/04
73.29,2371,8752,15:00:20,30/04
73.29,2371,8753,15:00:21,30/04
73.35,2373,8754,15:00:22,30/04
73.38,2374,8755,15:00:23,30/04
73.32,2372,8756,15:00:24,30/04
73.38,2374,8757,15:00:25,30/04
73.32,2372,8758,15:00:26,30/04
73.35,2373,8759,15:00:27,30/04
33.82,1094,8760,15:00:28,30/04
73.32,2372,8761,15:00:29,30/04
73.38,2374,8762,15:00:30,30/04
73.29,2371,8763,15:00:31,30/04
73.35,2373,8764,15:00:32,30/04
73.38,2374,8765,15:00:33,30/04
73.38,2374,8766,15:00:34,30/04
73.42,2375,8767,15:00:35,30/04
73.32,2372,8768,15:00:36,30/04
73.32,2372,8769,15:00:37,30/04
33.85,1095,8770,15:00:38,30/04
73.35,2373,8771,15:00:39,30/04
73.29,2371,8772,15:00:40,30/04
73.29,2371,8773,15:00:41,30/04
73.38,2374,8774,15:00:42,30/04
33.85,1095,8775,15:00:43,30/04
73.45,2376,8776,15:00:44,30/04
73.35,2373,8777,15:00:45,30/04
73.38,2374,8778,15:00:46,30/04
73.35,2373,8779,15:00:47,30/04
73.35,2373,8780,15:00:48,30/04
73.38,2374,8781,15:00:49,30/04
73.38,2374,8782,15:00:50,30/04
73.38,2374,8783,15:00:51,30/04
73.32,2372,8784,15:00:52,30/04
33.76,1092,8785,15:00:53,30/04
73.38,2374,8786,15:00:54,30/04
73.35,2373,8787,15:00:55,30/04
73.35,2373,8788,15:00:56,30/04
73.32,2372,8789,15:00:57,30/04
73.35,2373,8790,15:00:58,30/04
73.42,2375,8791,15:00:59,30/04
73.35,2373,8792,15:01:00,30/04
73.38,2374,8793,15:01:01,30/04
73.38,2374,8794,15:01:02,30/04
33.79,1093,8795,15:01:03,30/04
73.42,2375,8796,15:01:04,30/04
73.42,2375,8797,15:01:05,30/04
73.32,2372,8798,15:01:06,30/04
73.35,2373,8799,15:01:07,30/04
73.42,2375,8800,15:01:08,30/04
73.45,2376,8801,15:01:09,30/04
73.38,2374,8802,15:01:10,30/04
73.38,2374,8803,15:01:11,30/04
73.38,2374,8804,15:01:12,30/04
33.88,1096,8805,15:01:13,30/04
73.35,2373,8806,15:01:14,30/04
73.42,2375,8807,15:01:15,30/04
73.38,2374,8808,15:01:16,30/04
73.42,2375,8809,15:01:17,30/04
73.42,2375,8810,15:01:18,30/04
73.48,2377,8811,15:01:19,30/04
73.35,2373,8812,15:01:20,30/04
73.35,2373,8813,15:01:21,30/04
73.38,2374,8814,15:01:22,30/04
73.38,2374,8815,15:01:23,30/04
73.38,2374,8816,15:01:24,30/04
73.32,2372,8817,15:01:25,30/04
73.38,2374,8818,15:01:26,30/04
73.38,2374,8819,15:01:27,30/04
73.38,2374,8820,15:01:28,30/04
73.38,2374,8821,15:01:29,30/04
73.45,2376,8822,15:01:30,30/04
73.38,2374,8823,15:01:31,30/04
73.38,2374,8824,15:01:32,30/04
73.38,2374,8825,15:01:33,30/04
73.38,2374,8826,15:01:34,30/04
73.35,2373,8827,15:01:35,30/04
73.42,2375,8828,15:01:36,30/04
73.38,2374,8829,15:01:37,30/04
73.38,2374,8830,15:01:38,30/04
73.38,2374,8831,15:01:39,30/04
73.42,2375,8832,15:01:40,30/04
73.38,2374,8833,15:01:42,30/04
73.42,2375,8834,15:01:43,30/04
73.38,2374,8835,15:01:44,30/04
73.42,2375,8836,15:01:45,30/04
73.42,2375,8837,15:01:46,30/04
73.38,2374,8838,15:01:47,30/04
73.42,2375,8839,15:01:48,30/04
73.38,2374,8840,15:01:49,30/04
73.38,2374,8841,15:01:50,30/04
73.42,2375,8842,15:01:51,30/04
73.69,2384,8843,15:01:52,30/04
73.38,2374,8844,15:01:53,30/04
73.45,2376,8845,15:01:54,30/04
73.42,2375,8846,15:01:55,30/04
73.48,2377,8847,15:01:56,30/04
73.35,2373,8848,15:01:57,30/04
73.42,2375,8849,15:01:58,30/04
33.82,1094,8850,15:01:59,30/04
73.45,2376,8851,15:02:00,30/04
73.45,2376,8852,15:02:01,30/04
73.42,2375,8853,15:02:02,30/04
73.48,2377,8854,15:02:03,30/04
73.48,2377,8855,15:02:04,30/04
73.45,2376,8856,15:02:05,30/04
73.45,2376,8857,15:02:06,30/04
73.38,2374,8858,15:02:07,30/04
73.45,2376,8859,15:02:08,30/04
73.45,2376,8860,15:02:09,30/04
73.42,2375,8861,15:02:10,30/04
73.45,2376,8862,15:02:11,30/04
73.45,2376,8863,15:02:12,30/04
73.48,2377,8864,15:02:13,30/04
73.42,2375,8865,15:02:14,30/04
73.45,2376,8866,15:02:15,30/04
73.45,2376,8867,15:02:16,30/04
73.42,2375,8868,15:02:17,30/04
73.48,2377,8869,15:02:18,30/04
73.38,2374,8870,15:02:19,30/04
73.45,2376,8872,15:02:20,30/04
73.42,2375,8873,15:02:21,30/04
73.45,2376,8874,15:02:22,30/04
73.45,2376,8875,15:02:23,30/04
73.42,2375,8876,15:02:24,30/04
73.48,2377,8877,15:02:25,30/04
73.48,2377,8878,15:02:26,30/04
73.42,2375,8879,15:02:27,30/04
33.76,1092,8880,15:02:28,30/04
73.38,2374,8881,15:02:29,30/04
73.45,2376,8882,15:02:30,30/04
73.38,2374,8883,15:02:31,30/04
73.38,2374,8884,15:02:32,30/04
73.35,2373,8885,15:02:33,30/04
73.38,2374,8886,15:02:34,30/04
73.48,2377,8887,15:02:35,30/04
73.42,2375,8888,15:02:36,30/04
73.38,2374,8889,15:02:37,30/04
33.85,1095,8890,15:02:38,30/04
73.45,2376,8891,15:02:39,30/04
73.48,2377,8892,15:02:40,30/04
73.48,2377,8893,15:02:41,30/04
73.45,2376,8894,15:02:42,30/04
73.38,2374,8895,15:02:43,30/04
73.45,2376,8896,15:02:44,30/04
73.42,2375,8897,15:02:45,30/04
73.48,2377,8898,15:02:46,30/04
73.42,2375,8899,15:02:47,30/04
73.38,2374,8900,15:02:48,30/04
73.45,2376,8901,15:02:49,30/04
73.45,2376,8902,15:02:50,30/04
73.42,2375,8903,15:02:51,30/04
73.45,2376,8904,15:02:52,30/04
33.94,1098,8905,15:02:53,30/04
73.51,2378,8906,15:02:54,30/04
73.72,2385,8907,15:02:55,30/04
33.94,1098,8908,15:02:56,30/04
73.51,2378,8909,15:02:57,30/04
33.85,1095,8910,15:02:58,30/04
33.91,1097,8911,15:02:59,30/04
73.42,2375,8912,15:03:00,30/04
73.51,2378,8913,15:03:01,30/04
73.48,2377,8914,15:03:02,30/04
33.94,1098,8915,15:03:03,30/04
73.48,2377,8916,15:03:04,30/04
73.42,2375,8917,15:03:05,30/04
73.51,2378,8918,15:03:06,30/04
73.45,2376,8919,15:03:07,30/04
33.94,1098,8920,15:03:08,30/04
73.51,2378,8921,15:03:09,30/04
73.51,2378,8922,15:03:10,30/04
73.45,2376,8923,15:03:11,30/04
73.42,2375,8924,15:03:12,30/04
73.48,2377,8925,15:03:13,30/04
73.48,2377,8926,15:03:14,30/04
73.51,2378,8927,15:03:15,30/04
73.42,2375,8928,15:03:16,30/04
73.45,2376,8929,15:03:17,30/04
73.48,2377,8930,15:03:18,30/04
73.45,2376,8931,15:03:19,30/04
73.48,2377,8932,15:03:20,30/04
73.45,2376,8933,15:03:21,30/04
73.51,2378,8934,15:03:22,30/04
73.45,2376,8935,15:03:23,30/04
73.42,2375,8936,15:03:24,30/04
73.51,2378,8937,15:03:25,30/04
73.45,2376,8938,15:03:26,30/04
73.45,2376,8939,15:03:27,30/04
33.88,1096,8940,15:03:28,30/04
73.51,2378,8941,15:03:29,30/04
73.48,2377,8942,15:03:30,30/04
73.51,2378,8943,15:03:31,30/04
73.51,2378,8944,15:03:32,30/04
73.48,2377,8945,15:03:33,30/04
73.45,2376,8946,15:03:34,30/04
73.51,2378,8947,15:03:35,30/04
73.42,2375,8948,15:03:36,30/04
73.45,2376,8949,15:03:37,30/04
33.94,1098,8950,15:03:38,30/04
73.45,2376,8951,15:03:39,30/04
73.45,2376,8952,15:03:40,30/04
73.48,2377,8953,15:03:41,30/04
73.42,2375,8954,15:03:42,30/04
33.91,1097,8955,15:03:43,30/04
73.48,2377,8956,15:03:44,30/04
73.48,2377,8957,15:03:45,30/04
73.48,2377,8958,15:03:46,30/04
73.48,2377,8959,15:03:47,30/04
33.88,1096,8960,15:03:48,30/04
73.45,2376,8961,15:03:49,30/04
73.48,2377,8962,15:03:50,30/04
73.48,2377,8963,15:03:51,30/04
73.45,2376,8964,15:03:52,30/04
73.48,2377,8965,15:03:53,30/04
73.48,2377,8966,15:03:54,30/04
73.45,2376,8967,15:03:55,30/04
73.45,2376,8968,15:03:56,30/04
73.48,2377,8969,15:03:57,30/04
33.88,1096,8970,15:03:58,30/04
33.91,1097,8971,15:03:59,30/04
73.48,2377,8972,15:04:00,30/04
73.45,2376,8973,15:04:01,30/04
73.35,2373,8974,15:04:02,30/04
73.45,2376,8975,15:04:03,30/04
73.51,2378,8976,15:04:04,30/04
73.48,2377,8977,15:04:05,30/04
73.45,2376,8978,15:04:06,30/04
73.45,2376,8979,15:04:07,30/04
73.48,2377,8980,15:04:08,30/04
73.42,2375,8981,15:04:09,30/04
73.48,2377,8982,15:04:10,30/04
73.48,2377,8983,15:04:11,30/04
73.45,2376,8984,15:04:12,30/04
33.88,1096,8985,15:04:13,30/04
73.45,2376,8986,15:04:14,30/04
73.38,2374,8987,15:04:15,30/04
73.45,2376,8988,15:04:16,30/04
73.48,2377,8989,15:04:17,30/04
33.91,1097,8990,15:04:18,30/04
73.48,2377,8991,15:04:19,30/04
73.45,2376,8992,15:04:20,30/04
73.48,2377,8993,15:04:21,30/04
73.48,2377,8994,15:04:22,30/04
33.91,1097,8995,15:04:23,30/04
73.51,2378,8996,15:04:24,30/04
73.48,2377,8997,15:04:25,30/04
73.48,2377,8998,15:04:26,30/04
73.48,2377,8999,15:04:27,30/04
73.51,2378,9000,15:04:28,30/04
73.48,2377,9001,15:04:29,30/04
73.42,2375,9002,15:04:30,30/04
73.51,2378,9003,15:04:31,30/04
73.51,2378,9004,15:04:32,30/04
73.45,2376,9005,15:04:33,30/04
73.45,2376,9006,15:04:34,30/04
73.45,2376,9007,15:04:35,30/04
73.51,2378,9008,15:04:36,30/04
73.48,2377,9009,15:04:37,30/04
73.45,2376,9010,15:04:38,30/04
73.51,2378,9011,15:04:39,30/04
73.45,2376,9012,15:04:40,30/04
73.51,2378,9013,15:04:41,30/04
73.42,2375,9014,15:04:42,30/04
73.45,2376,9015,15:04:43,30/04
73.48,2377,9016,15:04:44,30/04
73.48,2377,9017,15:04:45,30/04
73.45,2376,9018,15:04:46,30/04
73.45,2376,9019,15:04:47,30/04
73.51,2378,9020,15:04:48,30/04
73.51,2378,9021,15:04:49,30/04
73.45,2376,9022,15:04:50,30/04
73.51,2378,9023,15:04:51,30/04
73.54,2379,9024,15:04:52,30/04
73.48,2377,9025,15:04:53,30/04
73.48,2377,9026,15:04:54,30/04
73.48,2377,9027,15:04:55,30/04
73.54,2379,9028,15:04:56,30/04
73.51,2378,9029,15:04:57,30/04
73.45,2376,9030,15:04:58,30/04
73.51,2378,9031,15:04:59,30/04
73.48,2377,9032,15:05:00,30/04
73.48,2377,9033,15:05:01,30/04
73.51,2378,9034,15:05:02,30/04
73.51,2378,9035,15:05:03,30/04
73.48,2377,9036,15:05:04,30/04
73.48,2377,9037,15:05:05,30/04
73.51,2378,9038,15:05:06,30/04
73.48,2377,9039,15:05:07,30/04
73.48,2377,9040,15:05:08,30/04
73.57,2380,9041,15:05:09,30/04
73.48,2377,9042,15:05:10,30/04
73.48,2377,9043,15:05:11,30/04
73.48,2377,9044,15:05:12,30/04
73.51,2378,9045,15:05:13,30/04
73.51,2378,9046,15:05:14,30/04
73.54,2379,9047,15:05:15,30/04
73.51,2378,9048,15:05:17,30/04
73.51,2378,9049,15:05:18,30/04
73.54,2379,9050,15:05:19,30/04
73.45,2376,9051,15:05:20,30/04
73.48,2377,9052,15:05:21,30/04
73.51,2378,9053,15:05:22,30/04
73.45,2376,9054,15:05:23,30/04
73.42,2375,9055,15:05:24,30/04
73.48,2377,9056,15:05:25,30/04
73.54,2379,9057,15:05:26,30/04
73.51,2378,9058,15:05:27,30/04
73.48,2377,9059,15:05:28,30/04
73.42,2375,9060,15:05:29,30/04
73.48,2377,9061,15:05:30,30/04
73.54,2379,9062,15:05:31,30/04
73.48,2377,9063,15:05:32,30/04
73.48,2377,9064,15:05:33,30/04
73.51,2378,9065,15:05:34,30/04
73.48,2377,9066,15:05:35,30/04
73.48,2377,9067,15:05:36,30/04
73.48,2377,9068,15:05:37,30/04
73.54,2379,9069,15:05:38,30/04
73.48,2377,9070,15:05:39,30/04
73.51,2378,9071,15:05:40,30/04
73.51,2378,9072,15:05:41,30/04
73.48,2377,9073,15:05:42,30/04
73.48,2377,9074,15:05:43,30/04
73.48,2377,9075,15:05:44,30/04
73.48,2377,9076,15:05:45,30/04
73.51,2378,9077,15:05:46,30/04
73.45,2376,9078,15:05:47,30/04
73.45,2376,9079,15:05:48,30/04
73.45,2376,9080,15:05:49,30/04
73.45,2376,9081,15:05:50,30/04
73.48,2377,9082,15:05:51,30/04
73.51,2378,9083,15:05:52,30/04
73.51,2378,9084,15:05:53,30/04
73.45,2376,9085,15:05:54,30/04
73.51,2378,9086,15:05:55,30/04
73.51,2378,9088,15:05:56,30/04
73.48,2377,9089,15:05:57,30/04
73.48,2377,9090,15:05:58,30/04
73.45,2376,9091,15:05:59,30/04
73.51,2378,9092,15:06:00,30/04
73.51,2378,9093,15:06:01,30/04
73.51,2378,9094,15:06:02,30/04
73.51,2378,9095,15:06:03,30/04
73.54,2379,9096,15:06:04,30/04
73.51,2378,9097,15:06:05,30/04
73.51,2378,9098,15:06:06,30/04
73.57,2380,9099,15:06:07,30/04
73.51,2378,9100,15:06:08,30/04
73.57,2380,9101,15:06:09,30/04
73.57,2380,9102,15:06:10,30/04
73.51,2378,9103,15:06:11,30/04
73.51,2378,9104,15:06:12,30/04
73.51,2378,9105,15:06:13,30/04
73.51,2378,9106,15:06:14,30/04
73.51,2378,9107,15:06:15,30/04
73.54,2379,9108,15:06:16,30/04
73.54,2379,9109,15:06:17,30/04
73.54,2379,9110,15:06:18,30/04
73.57,2380,9111,15:06:19,30/04
73.54,2379,9112,15:06:20,30/04
73.51,2378,9113,15:06:21,30/04
73.51,2378,9114,15:06:22,30/04
33.94,1098,9115,15:06:23,30/04
73.6,2381,9116,15:06:24,30/04
73.57,2380,9117,15:06:25,30/04
73.54,2379,9118,15:06:26,30/04
73.57,2380,9119,15:06:27,30/04
73.57,2380,9120,15:06:28,30/04
73.54,2379,9121,15:06:29,30/04
73.54,2379,9122,15:06:30,30/04
73.54,2379,9123,15:06:31,30/04
73.57,2380,9124,15:06:32,30/04
34.0,1100,9125,15:06:33,30/04
73.6,2381,9126,15:06:34,30/04
73.51,2378,9127,15:06:35,30/04
73.57,2380,9128,15:06:36,30/04
73.54,2379,9129,15:06:37,30/04
73.54,2379,9130,15:06:38,30/04
73.54,2379,9131,15:06:39,30/04
73.57,2380,9132,15:06:40,30/04
73.51,2378,9133,15:06:41,30/04
73.51,2378,9134,15:06:42,30/04
33.97,1099,9135,15:06:43,30/04
73.54,2379,9136,15:06:44,30/04
73.51,2378,9137,15:06:45,30/04
73.54,2379,9138,15:06:46,30/04
73.54,2379,9139,15:06:47,30/04
73.54,2379,9140,15:06:48,30/04
73.51,2378,9141,15:06:49,30/04
73.57,2380,9142,15:06:50,30/04
73.57,2380,9143,15:06:51,30/04
73.48,2377,9144,15:06:52,30/04
73.6,2381,9145,15:06:53,30/04
73.54,2379,9146,15:06:54,30/04
73.51,2378,9147,15:06:55,30/04
73.57,2380,9148,15:06:56,30/04
73.51,2378,9149,15:06:57,30/04
34.03,1101,9150,15:06:58,30/04
33.91,1097,9151,15:06:59,30/04
73.54,2379,9152,15:07:00,30/04
73.54,2379,9153,15:07:01,30/04
73.54,2379,9154,15:07:02,30/04
73.51,2378,9155,15:07:03,30/04
73.54,2379,9156,15:07:04,30/04
73.6,2381,9157,15:07:05,30/04
73.57,2380,9158,15:07:06,30/04
73.57,2380,9159,15:07:07,30/04
34.03,1101,9160,15:07:08,30/04
73.54,2379,9161,15:07:09,30/04
73.57,2380,9162,15:07:10,30/04
73.54,2379,9163,15:07:11,30/04
73.54,2379,9164,15:07:12,30/04
33.97,1099,9165,15:07:13,30/04
73.54,2379,9166,15:07:14,30/04
73.54,2379,9167,15:07:15,30/04
73.6,2381,9168,15:07:16,30/04
73.54,2379,9169,15:07:17,30/04
33.97,1099,9170,15:07:18,30/04
73.57,2380,9171,15:07:19,30/04
73.57,2380,9172,15:07:20,30/04
73.54,2379,9173,15:07:21,30/04
73.54,2379,9174,15:07:22,30/04
73.6,2381,9175,15:07:23,30/04
73.57,2380,9176,15:07:24,30/04
73.57,2380,9177,15:07:25,30/04
73.51,2378,9178,15:07:26,30/04
73.57,2380,9179,15:07:27,30/04
73.54,2379,9180,15:07:28,30/04
73.51,2378,9181,15:07:29,30/04
73.57,2380,9182,15:07:30,30/04
73.6,2381,9183,15:07:31,30/04
73.54,2379,9184,15:07:32,30/04
34.0,1100,9185,15:07:33,30/04
73.54,2379,9186,15:07:34,30/04
73.57,2380,9187,15:07:35,30/04
73.57,2380,9188,15:07:36,30/04
73.51,2378,9189,15:07:37,30/04
33.94,1098,9190,15:07:38,30/04
73.48,2377,9191,15:07:39,30/04
73.57,2380,9192,15:07:40,30/04
73.57,2380,9193,15:07:41,30/04
73.6,2381,9194,15:07:42,30/04
34.0,1100,9195,15:07:43,30/04
73.57,2380,9196,15:07:44,30/04
73.6,2381,9197,15:07:45,30/04
73.54,2379,9198,15:07:46,30/04
73.6,2381,9199,15:07:47,30/04
34.1,1103,9200,15:07:48,30/04
73.63,2382,9201,15:07:49,30/04
73.57,2380,9202,15:07:50,30/04
73.57,2380,9203,15:07:51,30/04
73.63,2382,9204,15:07:52,30/04
73.54,2379,9205,15:07:53,30/04
73.57,2380,9206,15:07:54,30/04
73.6,2381,9207,15:07:55,30/04
73.6,2381,9208,15:07:56,30/04
73.54,2379,9209,15:07:57,30/04
33.94,1098,9210,15:07:58,30/04
33.94,1098,9211,15:07:59,30/04
73.6,2381,9212,15:08:00,30/04
73.57,2380,9213,15:08:01,30/04
73.54,2379,9214,15:08:02,30/04
73.54,2379,9215,15:08:03,30/04
73.6,2381,9216,15:08:04,30/04
73.6,2381,9217,15:08:05,30/04
73.54,2379,9218,15:08:06,30/04
73.57,2380,9219,15:08:07,30/04
73.6,2381,9220,15:08:08,30/04
73.57,2380,9221,15:08:09,30/04
73.63,2382,9222,15:08:10,30/04
73.63,2382,9223,15:08:11,30/04
73.57,2380,9224,15:08:12,30/04
73.6,2381,9225,15:08:13,30/04
73.6,2381,9226,15:08:14,30/04
73.54,2379,9227,15:08:15,30/04
73.6,2381,9228,15:08:16,30/04
73.57,2380,9229,15:08:17,30/04
73.57,2380,9230,15:08:18,30/04
